dataset,fold,method,test_error,rank,normalized-error,time fit (s),time infer (s),config_selected,portfolio_name,seed,fit budget
Moneyball,1,AutoGluon best (30m),21.6469,8.0,0.1964467338545005,1617.3,0.0292207792207792,,,0,1800.0
Moneyball,1,AutoGluon best (4h),21.6469,8.0,0.1964467338545005,1654.4,0.034090909090909,,,0,14400.0
Moneyball,1,AutoGluon best (5m),21.7104,11.5,0.2150402166384638,257.4,0.0048701298701298,,,0,300.0
Moneyball,1,AutoGluon high (1h),22.2039,45.0,0.3595423229988697,1574.4,0.0002435064935064,,,0,3600.0
Moneyball,1,AutoGluon high (4h),22.2039,45.0,0.3595423229988697,1553.8,0.0002435064935064,,,0,14400.0
Moneyball,1,AutoGluon medium (1h),22.2039,45.0,0.3595423229988697,10.4,0.0003246753246753,,,0,3600.0
Moneyball,1,AutoGluon medium (4h),22.2039,45.0,0.3595423229988697,9.5,0.0002435064935064,,,0,14400.0
Moneyball,1,H2oautoml (1h),22.0315,30.5,0.3090617492672914,3530.9,0.0016233766233766,,,0,3600.0
Moneyball,1,H2oautoml (4h),22.0977,34.5,0.328445821083013,13779.8,0.0016233766233766,,,0,14400.0
Moneyball,1,RandomForest_1h8c_2023_08_21,26.6344,906.5,1.0,5.1,0.0016233766233766,,,0,
Moneyball,1,RandomForest_4h8c_2023_08_21,26.6527,907.5,1.0,5.0,0.0016233766233766,,,0,
Moneyball,1,TunedRandomForest_1h8c_2023_08_21,25.3609,797.5,1.0,1322.4,0.0016233766233766,,,0,
Moneyball,1,TunedRandomForest_4h8c_2023_08_21,25.4713,806.5,1.0,1517.3,0.0016233766233766,,,0,
Moneyball,1,Autosklearn2 (1h),21.4331,3.5,0.1338437949692835,3615.3,0.0005681818181818,,,0,3600.0
Moneyball,1,Autosklearn2 (4h),21.2943,1.5,0.0932016625218179,14471.7,0.0003246753246753,,,0,14400.0
Moneyball,1,Autosklearn (1h),21.3619,2.5,0.1129956693910443,3611.9,0.0003246753246753,,,0,3600.0
Moneyball,1,Autosklearn (4h),20.976,0.5,0.0,14407.9,0.0002435064935064,,,0,14400.0
Moneyball,1,Flaml (1h),23.0346,376.0,0.6027802151034064,3600.0,0.0001623376623376,,,0,3600.0
Moneyball,1,Flaml (4h),23.0346,376.0,0.6027802151034064,14400.1,0.0001623376623376,,,0,14400.0
Moneyball,1,Lightautoml (1h),21.633,5.5,0.192376664394704,3562.6,0.0040584415584415,,,0,3600.0
Moneyball,1,Lightautoml (4h),21.7171,13.5,0.2170020486802359,3647.8,0.0040584415584415,,,0,14400.0
Moneyball,2,AutoGluon best (10m),20.7075,6.5,0.3356730701715256,568.7,0.0121753246753246,,,0,600.0
Moneyball,2,AutoGluon best (1h),20.7609,9.0,0.3547706004796008,1651.2,0.023538961038961,,,0,3600.0
Moneyball,2,AutoGluon best (24h),20.7609,9.0,0.3547706004796008,1699.3,0.023538961038961,,,0,86400.0
Moneyball,2,AutoGluon best (30m),20.7609,9.0,0.3547706004796008,1762.0,0.0251623376623376,,,0,1800.0
Moneyball,2,AutoGluon best (4h),20.7609,9.0,0.3547706004796008,1700.2,0.023538961038961,,,0,14400.0
Moneyball,2,AutoGluon best (5m),20.6671,5.5,0.3212247513616715,224.5,0.0048701298701298,,,0,300.0
Moneyball,2,AutoGluon high (1h),21.1962,66.0,0.5104476593392486,1645.5,0.0002435064935064,,,0,3600.0
Moneyball,2,AutoGluon high (4h),21.1962,66.0,0.5104476593392486,1855.2,0.0002435064935064,,,0,14400.0
Moneyball,2,AutoGluon medium (1h),21.134,51.0,0.4882029704785315,8.9,0.0003246753246753,,,0,3600.0
Moneyball,2,AutoGluon medium (4h),21.134,51.0,0.4882029704785315,9.3,0.0003246753246753,,,0,14400.0
Moneyball,2,H2oautoml (1h),22.2743,493.5,0.8960103452032174,3533.0,0.0016233766233766,,,0,3600.0
Moneyball,2,H2oautoml (4h),21.8806,300.5,0.7552107631378764,14051.7,0.0016233766233766,,,0,14400.0
Moneyball,2,RandomForest_1h8c_2023_08_21,24.233,927.5,1.0,5.4,0.0016233766233766,,,0,
Moneyball,2,RandomForest_4h8c_2023_08_21,24.2946,942.5,1.0,5.3,0.0016233766233766,,,0,
Moneyball,2,TunedRandomForest_1h8c_2023_08_21,23.7418,834.5,1.0,1277.5,0.0016233766233766,,,0,
Moneyball,2,TunedRandomForest_4h8c_2023_08_21,23.6588,831.5,1.0,1273.7,0.0016233766233766,,,0,
Moneyball,2,Autosklearn2 (1h),20.0196,2.5,0.0896582555849158,3616.3,0.0003246753246753,,,0,3600.0
Moneyball,2,Autosklearn2 (4h),19.9387,1.5,0.0607258547998356,14402.9,0.0002435064935064,,,0,14400.0
Moneyball,2,Autosklearn (1h),20.8101,11.5,0.3723660778420968,3601.1,0.0003246753246753,,,0,3600.0
Moneyball,2,Autosklearn (4h),19.7689,0.5,0.0,14406.4,0.0002435064935064,,,0,14400.0
Moneyball,2,Flaml (1h),21.4104,152.0,0.5870523595637747,3600.3,0.0003246753246753,,,0,3600.0
Moneyball,2,Flaml (4h),21.4104,152.0,0.5870523595637747,14400.2,0.0001623376623376,,,0,14400.0
Moneyball,2,Lightautoml (1h),20.1967,4.5,0.1529948214568282,3572.1,0.0032467532467532,,,0,3600.0
Moneyball,2,Lightautoml (4h),20.1256,3.5,0.1275672108780983,3671.0,0.0040584415584415,,,0,14400.0
arcene,0,AutoGluon best (10m),0.25,859.0,1.0,604.6,0.24,,,0,600.0
arcene,0,AutoGluon best (1h),0.25,859.0,1.0,3164.5,1.6800000000000002,,,0,3600.0
arcene,0,AutoGluon best (24h),0.25,859.0,1.0,10021.0,5.64,,,0,86400.0
arcene,0,AutoGluon best (30m),0.25,859.0,1.0,1213.8,0.51,,,0,1800.0
arcene,0,AutoGluon best (4h),0.25,859.0,1.0,9536.8,5.37,,,0,14400.0
arcene,0,AutoGluon best (5m),0.208333,285.0,0.9999973333333336,311.1,0.26,,,0,300.0
arcene,0,AutoGluon high (1h),0.25,859.0,1.0,3130.2,0.06,,,0,3600.0
arcene,0,AutoGluon high (4h),0.25,859.0,1.0,11939.3,0.0699999999999999,,,0,14400.0
arcene,0,AutoGluon medium (1h),0.25,859.0,1.0,234.6,0.02,,,0,3600.0
arcene,0,AutoGluon medium (4h),0.25,859.0,1.0,309.9,0.02,,,0,14400.0
arcene,0,H2oautoml (1h),0.166667,280.5,0.6666693333333338,3602.1,0.06,,,0,3600.0
arcene,0,H2oautoml (4h),0.166667,280.5,0.6666693333333338,14192.5,0.04,,,0,14400.0
arcene,0,RandomForest_1h8c_2023_08_21,0.125,30.5,0.3333333333333336,4.0,0.02,,,0,
arcene,0,RandomForest_4h8c_2023_08_21,0.125,30.5,0.3333333333333336,5.3,0.02,,,0,
arcene,0,TunedRandomForest_1h8c_2023_08_21,0.166667,280.5,0.6666693333333338,1593.5,0.02,,,0,
arcene,0,TunedRandomForest_4h8c_2023_08_21,0.25,859.0,1.0,1511.3,0.02,,,0,
arcene,0,Autosklearn2 (1h),0.25,859.0,1.0,3598.9,0.4099999999999999,,,0,3600.0
arcene,0,Autosklearn2 (4h),0.208333,285.0,0.9999973333333336,14404.5,0.5900000000000001,,,0,14400.0
arcene,0,Autosklearn (1h),0.25,859.0,1.0,3607.8,0.21,,,0,3600.0
arcene,0,Autosklearn (4h),0.125,30.5,0.3333333333333336,14419.5,0.51,,,0,14400.0
arcene,0,Flaml (1h),0.208333,285.0,0.9999973333333336,3601.3,0.15,,,0,3600.0
arcene,0,Flaml (4h),0.208333,285.0,0.9999973333333336,14402.0,0.16,,,0,14400.0
arcene,0,Lightautoml (1h),0.208333,285.0,0.9999973333333336,3220.1,10.14,,,0,3600.0
arcene,0,Lightautoml (4h),0.208333,285.0,0.9999973333333336,12597.8,29.130000000000003,,,0,14400.0
arcene,1,AutoGluon best (10m),0.0,376.0,0.0,460.3,0.08,,,0,600.0
arcene,1,AutoGluon best (1h),0.0,376.0,0.0,3433.0,2.2,,,0,3600.0
arcene,1,AutoGluon best (24h),0.0,376.0,0.0,8427.2,1.0,,,0,86400.0
arcene,1,AutoGluon best (30m),0.0,376.0,0.0,1288.0,0.17,,,0,1800.0
arcene,1,AutoGluon best (4h),0.0,376.0,0.0,8340.3,1.01,,,0,14400.0
arcene,1,AutoGluon best (5m),0.0833329999999999,983.5,1.0,311.9,0.26,,,0,300.0
arcene,1,AutoGluon high (1h),0.0,376.0,0.0,3086.1,0.0699999999999999,,,0,3600.0
arcene,1,AutoGluon high (4h),0.041667,980.0,1.0,8493.9,0.03,,,0,14400.0
arcene,1,AutoGluon medium (1h),0.041667,980.0,1.0,166.3,0.02,,,0,3600.0
arcene,1,AutoGluon medium (4h),0.041667,980.0,1.0,170.8,0.02,,,0,14400.0
arcene,1,H2oautoml (1h),0.041667,980.0,1.0,3604.2,0.0699999999999999,,,0,3600.0
arcene,1,H2oautoml (4h),0.0,376.0,0.0,14160.8,0.05,,,0,14400.0
arcene,1,RandomForest_1h8c_2023_08_21,0.0,376.0,0.0,3.9,0.02,,,0,
arcene,1,RandomForest_4h8c_2023_08_21,0.0,376.0,0.0,4.0,0.02,,,0,
arcene,1,TunedRandomForest_1h8c_2023_08_21,0.0,376.0,0.0,1392.8,0.02,,,0,
arcene,1,TunedRandomForest_4h8c_2023_08_21,0.0,376.0,0.0,1616.0,0.02,,,0,
arcene,1,Autosklearn2 (1h),0.0,376.0,0.0,3599.9,0.6900000000000001,,,0,3600.0
arcene,1,Autosklearn2 (4h),0.0,376.0,0.0,14404.7,0.77,,,0,14400.0
arcene,1,Autosklearn (1h),0.0,376.0,0.0,3607.9,0.4099999999999999,,,0,3600.0
arcene,1,Autosklearn (4h),0.041667,980.0,1.0,14400.7,0.34,,,0,14400.0
arcene,1,Flaml (1h),0.0,376.0,0.0,3599.8,0.1399999999999999,,,0,3600.0
arcene,1,Flaml (4h),0.041667,980.0,1.0,14403.0,0.15,,,0,14400.0
arcene,1,Lightautoml (1h),0.0,376.0,0.0,3330.2,7.37,,,0,3600.0
arcene,1,Lightautoml (4h),0.0,376.0,0.0,12890.5,36.33,,,0,14400.0
arcene,2,AutoGluon best (10m),0.0,392.0,0.0,557.6,0.44,,,0,600.0
arcene,2,AutoGluon best (1h),0.0,392.0,0.0,3479.6,1.97,,,0,3600.0
arcene,2,AutoGluon best (24h),0.0,392.0,0.0,9288.6,5.61,,,0,86400.0
arcene,2,AutoGluon best (30m),0.0,392.0,0.0,1098.5,0.64,,,0,1800.0
arcene,2,AutoGluon best (4h),0.0,392.0,0.0,9028.2,5.5600000000000005,,,0,14400.0
arcene,2,AutoGluon best (5m),0.0,392.0,0.0,314.8,0.27,,,0,300.0
arcene,2,AutoGluon high (1h),0.0,392.0,0.0,3046.1,0.06,,,0,3600.0
arcene,2,AutoGluon high (4h),0.0,392.0,0.0,9305.3,0.06,,,0,14400.0
arcene,2,AutoGluon medium (1h),0.0,392.0,0.0,161.0,0.0699999999999999,,,0,3600.0
arcene,2,AutoGluon medium (4h),0.0,392.0,0.0,161.4,0.06,,,0,14400.0
arcene,2,H2oautoml (1h),0.0,392.0,0.0,3602.5,0.08,,,0,3600.0
arcene,2,H2oautoml (4h),0.0,392.0,0.0,14184.9,0.06,,,0,14400.0
arcene,2,RandomForest_1h8c_2023_08_21,0.0,392.0,0.0,5.2,0.02,,,0,
arcene,2,RandomForest_4h8c_2023_08_21,0.0,392.0,0.0,5.2,0.02,,,0,
arcene,2,TunedRandomForest_1h8c_2023_08_21,0.0,392.0,0.0,1588.8,0.02,,,0,
arcene,2,TunedRandomForest_4h8c_2023_08_21,0.0,392.0,0.0,1403.5,0.02,,,0,
arcene,2,Autosklearn2 (1h),0.0,392.0,0.0,3602.4,0.49,,,0,3600.0
arcene,2,Autosklearn2 (4h),0.0,392.0,0.0,14416.1,0.49,,,0,14400.0
arcene,2,Autosklearn (1h),0.041667,1016.0,1.0,3641.5,0.27,,,0,3600.0
